mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title
0.86,"14km SSE of Mammoth Lakes, CA",1634522228040,1634527931075,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73640930,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73640930&format=geojson,,,,,reviewed,0,11,nc,73640930,",nc73640930,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",6.0,0.07767,0.09,193.0,md,earthquake,"M 0.9 - 14km SSE of Mammoth Lakes, CA"
1.0,"4 km WSW of Mina, Nevada",1634522026396,1634611021485,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00826105,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00826105&format=geojson,,,,,reviewed,0,15,nn,00826105,",nn00826105,",",nn,",",origin,phase-data,",9.0,0.063,0.0788,128.07,ml,earthquake,"M 1.0 - 4 km WSW of Mina, Nevada"
0.7,"4 km WSW of Mina, Nevada",1634521712101,1634596075626,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00826104,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00826104&format=geojson,,,,,reviewed,0,8,nn,00826104,",nn00826104,",",nn,",",origin,phase-data,",8.0,0.061,0.037,161.87,ml,earthquake,"M 0.7 - 4 km WSW of Mina, Nevada"
0.78,"12km NE of Little Lake, CA",1634521236480,1634576934468,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39836287,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39836287&format=geojson,,,,,reviewed,0,9,ci,39836287,",ci39836287,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",9.0,0.02358,0.05,78.0,ml,earthquake,"M 0.8 - 12km NE of Little Lake, CA"
3.0,"110 km E of Chignik, Alaska",1634520887741,1634612364040,,https://earthquake.usgs.gov/earthquakes/eventpage/ak021dda6tc6,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak021dda6tc6&format=geojson,1.0,2.2,,,automatic,0,139,ak,021dda6tc6,",ak021dda6tc6,us6000fvj0,",",ak,us,",",dyfi,origin,phase-data,",,,0.48,,ml,earthquake,"M 3.0 - 110 km E of Chignik, Alaska"
0.6,"6 km WSW of Mina, Nevada",1634520746336,1634520995285,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00826031,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00826031&format=geojson,,,,,automatic,0,6,nn,00826031,",nn00826031,",",nn,",",origin,phase-data,",8.0,0.102,0.1424,173.0,ml,earthquake,"M 0.6 - 6 km WSW of Mina, Nevada"
1.80999994,"4 km S of P?hala, Hawaii",1634520430620,1634520612780,,https://earthquake.usgs.gov/earthquakes/eventpage/hv72760457,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv72760457&format=geojson,,,,,automatic,0,50,hv,72760457,",hv72760457,",",hv,",",origin,phase-data,",31.0,,0.170000002,207.0,md,earthquake,"M 1.8 - 4 km S of P?hala, Hawaii"
2.2,"30 km ESE of Stony River, Alaska",1634520228374,1634520926009,,https://earthquake.usgs.gov/earthquakes/eventpage/ak021dda4gfy,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak021dda4gfy&format=geojson,1.0,2.2,,,automatic,0,75,ak,021dda4gfy,",ak021dda4gfy,",",ak,",",dyfi,origin,",,,1.14,,ml,earthquake,"M 2.2 - 30 km ESE of Stony River, Alaska"
4.1,"193 km WSW of Adak, Alaska",1634519320010,1635201937040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000fwq6,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000fwq6&format=geojson,,,,,reviewed,0,259,us,6000fwq6,",us6000fwq6,",",us,",",origin,phase-data,",,1.089,0.74,160.0,mb,earthquake,"M 4.1 - 193 km WSW of Adak, Alaska"
1.26,"13km WSW of Lake Hughes, CA",1634518801470,1634567593633,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39836271,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39836271&format=geojson,,,,,reviewed,0,24,ci,39836271,",ci39836271,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",32.0,0.1076,0.15,72.0,ml,earthquake,"M 1.3 - 13km WSW of Lake Hughes, CA"
0.42,"8 km NNE of Government Camp, Oregon",1634518287680,1634620890650,,https://earthquake.usgs.gov/earthquakes/eventpage/uw61781867,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw61781867&format=geojson,,,,,reviewed,0,3,uw,61781867,",uw61781867,",",uw,",",origin,phase-data,",7.0,0.0105,0.09,108.0,ml,earthquake,"M 0.4 - 8 km NNE of Government Camp, Oregon"
4.3,"125 km SSW of Dompu, Indonesia",1634518139479,1635025225040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000fwq3,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000fwq3&format=geojson,,,,,reviewed,0,284,us,6000fwq3,",us6000fwq3,",",us,",",origin,phase-data,",,4.132,0.63,113.0,mb,earthquake,"M 4.3 - 125 km SSW of Dompu, Indonesia"
1.81,"5km NW of Walker, CA",1634517796120,1634730971977,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73640915,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73640915&format=geojson,,,,,reviewed,0,50,nc,73640915,",nc73640915,nn00826025,",",nc,nn,",",nearby-cities,origin,phase-data,scitech-link,",15.0,0.0371,0.08,68.0,md,earthquake,"M 1.8 - 5km NW of Walker, CA"
2.51,"16km ESE of Olancha, CA",1634517709100,1634589875040,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39836263,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39836263&format=geojson,,,,,reviewed,0,97,ci,39836263,",ci39836263,us6000fvip,",",ci,us,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",40.0,0.09207,0.15,32.0,ml,earthquake,"M 2.5 - 16km ESE of Olancha, CA"
4.5,"14 km SSE of Luocheng, China",1634517421344,1634521049040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000fviw,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000fviw&format=geojson,,,,,reviewed,0,312,us,6000fviw,",us6000fviw,",",us,",",origin,phase-data,",,4.795,0.65,57.0,mb,earthquake,"M 4.5 - 14 km SSE of Luocheng, China"
4.6,"46 km S of Tobelo, Indonesia",1634517354042,1635023423040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000fwq4,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000fwq4&format=geojson,,,,,reviewed,0,326,us,6000fwq4,",us6000fwq4,",",us,",",origin,phase-data,",,0.806,0.83,73.0,mb,earthquake,"M 4.6 - 46 km S of Tobelo, Indonesia"
2.9,"60 km SSW of Whites City, New Mexico",1634516853841,1634579218795,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2021ujwu,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2021ujwu&format=geojson,,,,,reviewed,0,129,tx,2021ujwu,",us6000fvim,tx2021ujwu,",",us,tx,",",origin,phase-data,",18.0,0.05552565887,0.3,80.0,ml,earthquake,"M 2.9 - 60 km SSW of Whites City, New Mexico"
0.77,"64 km N of Karluk, Alaska",1634516574730,1634667420270,,https://earthquake.usgs.gov/earthquakes/eventpage/av91042668,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91042668&format=geojson,,,,,reviewed,0,9,av,91042668,",av91042668,",",av,",",origin,phase-data,",7.0,,0.08,259.0,ml,earthquake,"M 0.8 - 64 km N of Karluk, Alaska"
1.1,"30 km SSE of Mina, Nevada",1634516287541,1634516484480,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00826020,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00826020&format=geojson,,,,,automatic,0,19,nn,00826020,",nn00826020,",",nn,",",origin,phase-data,",9.0,0.02,0.0608,137.95,ml,earthquake,"M 1.1 - 30 km SSE of Mina, Nevada"
0.66,"3km SW of Anderson Springs, CA",1634516002020,1634520311022,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73640905,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73640905&format=geojson,,,,,automatic,0,7,nc,73640905,",nc73640905,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",7.0,0.006791,0.03,157.0,md,earthquake,"M 0.7 - 3km SW of Anderson Springs, CA"
1.76,"16km ESE of Olancha, CA",1634514587030,1634563324110,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39836255,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39836255&format=geojson,1.0,0.0,,,reviewed,0,48,ci,39836255,",ci39836255,",",ci,",",dyfi,focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",21.0,0.08928,0.17,53.0,ml,earthquake,"M 1.8 - 16km ESE of Olancha, CA"
1.15,"10 km NE of May Creek, Washington",1634514105640,1634620539150,,https://earthquake.usgs.gov/earthquakes/eventpage/uw61781857,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw61781857&format=geojson,,,,,reviewed,0,20,uw,61781857,",uw61781857,",",uw,",",origin,phase-data,",5.0,0.177,0.18,103.0,md,earthquake,"M 1.2 - 10 km NE of May Creek, Washington"
4.4,"12 km W of Emiliano Zapata, Mexico",1634513192998,1634528302732,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000fvij,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000fvij&format=geojson,2.0,2.0,,,reviewed,0,298,us,6000fvij,",us6000fvij,",",us,",",dyfi,origin,phase-data,",,1.77,0.65,157.0,mb,earthquake,"M 4.4 - 12 km W of Emiliano Zapata, Mexico"
1.69,"4km NNW of Boron, CA",1634513127450,1634576802457,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39836247,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39836247&format=geojson,,,,,reviewed,0,44,ci,39836247,",ci39836247,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",12.0,0.0987,0.12,110.0,ml,quarry blast,"M 1.7 Quarry Blast - 4km NNW of Boron, CA"
1.78,"15km ESE of Hidden Valley Lake, CA",1634513084190,1634798770780,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73640895,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73640895&format=geojson,,,,,reviewed,0,49,nc,73640895,",nc73640895,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",16.0,0.06553,0.19,84.0,md,earthquake,"M 1.8 - 15km ESE of Hidden Valley Lake, CA"
0.75,"21km ESE of Little Lake, CA",1634512719830,1634564532746,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39836239,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39836239&format=geojson,,,,,reviewed,0,9,ci,39836239,",ci39836239,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",15.0,0.08055,0.11,85.0,ml,earthquake,"M 0.8 - 21km ESE of Little Lake, CA"
1.2,"30 km SSE of Mina, Nevada",1634512717510,1634678708009,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00826018,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00826018&format=geojson,,,,,reviewed,0,22,nn,00826018,",nn00826018,",",nn,",",origin,phase-data,",9.0,0.021,0.0854,148.98,ml,earthquake,"M 1.2 - 30 km SSE of Mina, Nevada"
2.21000004,"2 km SSW of P?hala, Hawaii",1634512598570,1634512803460,,https://earthquake.usgs.gov/earthquakes/eventpage/hv72760312,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv72760312&format=geojson,,,,,automatic,0,75,hv,72760312,",hv72760312,",",hv,",",origin,phase-data,",40.0,,0.150000006,141.0,md,earthquake,"M 2.2 - 2 km SSW of P?hala, Hawaii"
2.02999997,"4 km ESE of P?hala, Hawaii",1634512287360,1634512478280,,https://earthquake.usgs.gov/earthquakes/eventpage/hv72760302,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv72760302&format=geojson,,,,,automatic,0,63,hv,72760302,",hv72760302,",",hv,",",origin,phase-data,",30.0,,0.119999997,146.0,md,earthquake,"M 2.0 - 4 km ESE of P?hala, Hawaii"
0.91,"15km ESE of Anza, CA",1634511947030,1634563336071,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39836231,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39836231&format=geojson,,,,,reviewed,0,13,ci,39836231,",ci39836231,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",17.0,0.03767,0.18,68.0,ml,earthquake,"M 0.9 - 15km ESE of Anza, CA"
1.9,"6 km NNE of Sterling, Alaska",1634511639724,1634521342496,,https://earthquake.usgs.gov/earthquakes/eventpage/ak021dbzjp6r,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak021dbzjp6r&format=geojson,1.0,2.0,,,automatic,0,56,ak,021dbzjp6r,",ak021dbzjp6r,",",ak,",",dyfi,origin,",,,0.66,,ml,earthquake,"M 1.9 - 6 km NNE of Sterling, Alaska"
3.29,"4 km E of P?hala, Hawaii",1634511520990,1634644642284,,https://earthquake.usgs.gov/earthquakes/eventpage/hv72760287,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv72760287&format=geojson,7.0,3.1,4.092,,reviewed,0,169,hv,72760287,",hv72760287,us6000fvib,",",hv,us,",",dyfi,origin,phase-data,shakemap,",55.0,,0.11,137.0,ml,earthquake,"M 3.3 - 4 km E of P?hala, Hawaii"
1.4,"30 km SSE of Mina, Nevada",1634511439748,1634679826366,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00826016,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00826016&format=geojson,,,,,reviewed,0,30,nn,00826016,",nn00826016,",",nn,",",origin,phase-data,",8.0,0.012,0.0471,140.87,ml,earthquake,"M 1.4 - 30 km SSE of Mina, Nevada"
0.15,"5km E of Mammoth Lakes, CA",1634510692670,1634516350339,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73640885,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73640885&format=geojson,,,,,reviewed,0,0,nc,73640885,",nc73640885,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",9.0,0.01765,0.05,196.0,md,earthquake,"M 0.2 - 5km E of Mammoth Lakes, CA"
1.2,"6km NW of The Geysers, CA",1634510597790,1634783292203,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73640880,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73640880&format=geojson,,,,,reviewed,0,22,nc,73640880,",nc73640880,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",37.0,0.01175,0.05,57.0,md,earthquake,"M 1.2 - 6km NW of The Geysers, CA"
1.75,"1km S of Commerce, CA",1634510387100,1634594416909,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39836223,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39836223&format=geojson,1.0,0.0,,,reviewed,0,47,ci,39836223,",ci39836223,",",ci,",",dyfi,nearby-cities,origin,phase-data,scitech-link,",21.0,0.06392,0.23,121.0,ml,earthquake,"M 1.8 - 1km S of Commerce, CA"
1.03,"6km NW of The Geysers, CA",1634509933850,1634511011657,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73640875,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73640875&format=geojson,,,,,automatic,0,16,nc,73640875,",nc73640875,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",18.0,0.01254,0.02,117.0,md,earthquake,"M 1.0 - 6km NW of The Geysers, CA"
1.29,"20 km WNW of Tabiona, Utah",1634508788420,1634658390360,,https://earthquake.usgs.gov/earthquakes/eventpage/uu60463497,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60463497&format=geojson,,,,,reviewed,0,26,uu,60463497,",uu60463497,",",uu,",",origin,phase-data,",19.0,0.1502,0.2,102.0,md,earthquake,"M 1.3 - 20 km WNW of Tabiona, Utah"
-0.04,"2 km NE of Brinnon, Washington",1634508625750,1634619715660,,https://earthquake.usgs.gov/earthquakes/eventpage/uw61781827,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw61781827&format=geojson,,,,,reviewed,0,0,uw,61781827,",uw61781827,",",uw,",",origin,phase-data,",3.0,0.1298,0.05,266.0,md,earthquake,"M 0.0 - 2 km NE of Brinnon, Washington"
1.5,"36 km SE of Mina, Nevada",1634508079548,1634666029151,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00826013,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00826013&format=geojson,,,,,reviewed,0,35,nn,00826013,",nn00826013,",",nn,",",origin,phase-data,",13.0,0.061,0.0803,85.82,ml,earthquake,"M 1.5 - 36 km SE of Mina, Nevada"
5.4,"Bonin Islands, Japan region",1634507991077,1634619349259,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000fvi9,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000fvi9&format=geojson,,,0.0,green,reviewed,0,449,us,6000fvi9,",us6000fvi9,",",us,",",losspager,origin,phase-data,shakemap,",,3.874,0.78,43.0,mww,earthquake,"M 5.4 - Bonin Islands, Japan region"
4.4,"37 km SW of Duki, Pakistan",1634507792119,1634618192040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000fvi8,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000fvi8&format=geojson,,,,,reviewed,0,298,us,6000fvi8,",us6000fvi8,",",us,",",origin,phase-data,",,4.647,0.86,123.0,mb,earthquake,"M 4.4 - 37 km SW of Duki, Pakistan"
1.93,"11 km S of Princeton, Canada",1634507453140,1634601908260,,https://earthquake.usgs.gov/earthquakes/eventpage/uw61781812,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw61781812&format=geojson,,,,,reviewed,0,57,uw,61781812,",uw61781812,",",uw,",",origin,phase-data,",12.0,0.5638,0.58,179.0,ml,explosion,"M 1.9 Explosion - 11 km S of Princeton, Canada"
2.69,"15km ESE of Olancha, CA",1634506866920,1634617229040,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39836215,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39836215&format=geojson,,,,,reviewed,0,111,ci,39836215,",ci39836215,us6000fvi5,",",ci,us,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",37.0,0.09537,0.15,53.0,ml,earthquake,"M 2.7 - 15km ESE of Olancha, CA"
1.68,"15km ESE of Olancha, CA",1634506521100,1634563390210,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39836207,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39836207&format=geojson,,,,,reviewed,0,43,ci,39836207,",ci39836207,",",ci,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",21.0,0.09863,0.16,67.0,ml,earthquake,"M 1.7 - 15km ESE of Olancha, CA"
0.39,"37 km NNE of Amboy, Washington",1634506337890,1634600997730,,https://earthquake.usgs.gov/earthquakes/eventpage/uw61781807,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw61781807&format=geojson,,,,,reviewed,0,2,uw,61781807,",uw61781807,",",uw,",",origin,phase-data,",10.0,0.005305,0.11,132.0,ml,earthquake,"M 0.4 - 37 km NNE of Amboy, Washington"
0.38,"37 km NNE of Amboy, Washington",1634506258960,1634600044850,,https://earthquake.usgs.gov/earthquakes/eventpage/uw61781802,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw61781802&format=geojson,,,,,reviewed,0,2,uw,61781802,",uw61781802,",",uw,",",origin,phase-data,",8.0,0.008588,0.07,243.0,ml,earthquake,"M 0.4 - 37 km NNE of Amboy, Washington"
2.1,"55 km S of Whites City, New Mexico",1634506173797,1634761746625,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2021ujqx,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2021ujqx&format=geojson,,,,,reviewed,0,68,tx,2021ujqx,",tx2021ujqx,",",tx,",",origin,phase-data,",18.0,0.08951499505,0.3,68.0,ml,earthquake,"M 2.1 - 55 km S of Whites City, New Mexico"
2.1,"Kenai Peninsula, Alaska",1634505642594,1634505791844,,https://earthquake.usgs.gov/earthquakes/eventpage/ak021dbyh4iw,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak021dbyh4iw&format=geojson,,,,,automatic,0,68,ak,021dbyh4iw,",ak021dbyh4iw,",",ak,",",origin,",,,0.78,,ml,earthquake,"M 2.1 - Kenai Peninsula, Alaska"
1.91999996,"8 km SSW of P?hala, Hawaii",1634504802720,1634504986320,,https://earthquake.usgs.gov/earthquakes/eventpage/hv72760162,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv72760162&format=geojson,,,,,automatic,0,57,hv,72760162,",hv72760162,",",hv,",",origin,phase-data,",34.0,,0.129999995,212.0,md,earthquake,"M 1.9 - 8 km SSW of P?hala, Hawaii"
1.6,"14 km N of Two Rivers, Alaska",1634504677042,1634511812266,,https://earthquake.usgs.gov/earthquakes/eventpage/ak021dbydomd,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak021dbydomd&format=geojson,,,,,automatic,0,39,ak,021dbydomd,",ak021dbydomd,",",ak,",",origin,",,,0.58,,ml,explosion,"M 1.6 Explosion - 14 km N of Two Rivers, Alaska"
4.1,"48 km ESE of Murghob, Tajikistan",1634504592017,1634616615040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000fvi0,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000fvi0&format=geojson,,,,,reviewed,0,259,us,6000fvi0,",us6000fvi0,",",us,",",origin,phase-data,",,3.245,0.72,108.0,mb,earthquake,"M 4.1 - 48 km ESE of Murghob, Tajikistan"
1.45,"15km ESE of Olancha, CA",1634503837350,1634593550526,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39836191,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39836191&format=geojson,,,,,reviewed,0,32,ci,39836191,",ci39836191,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",23.0,0.09622,0.11,67.0,ml,earthquake,"M 1.5 - 15km ESE of Olancha, CA"
4.7,"283 km WNW of Longyearbyen, Svalbard and Jan Mayen",1634503022044,1634504328040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000fvhw,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000fvhw&format=geojson,,,,,reviewed,0,340,us,6000fvhw,",us6000fvhw,",",us,",",origin,phase-data,",,1.557,1.13,49.0,mb,earthquake,"M 4.7 - 283 km WNW of Longyearbyen, Svalbard and Jan Mayen"
0.87,"7km S of Redlands, CA",1634502951770,1634593198328,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39836183,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39836183&format=geojson,,,,,reviewed,0,12,ci,39836183,",ci39836183,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",25.0,0.06867,0.19,64.0,ml,earthquake,"M 0.9 - 7km S of Redlands, CA"
0.52,"84 km NW of Ninilchik, Alaska",1634502700370,1634678365840,,https://earthquake.usgs.gov/earthquakes/eventpage/av91394741,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91394741&format=geojson,,,,,reviewed,0,4,av,91394741,",av91394741,",",av,",",origin,phase-data,",8.0,,0.07,138.0,ml,earthquake,"M 0.5 - 84 km NW of Ninilchik, Alaska"
